NUM ITERATIONS:	4381
FINAL VALUES:	3.8994e-05	0	0	
writing to: output_1.txt

V1(t) and V2(t) have finished calculating and is located in output_1.txt

Begin parameter extraction for a2/a1, tau1, tau2
2.69909e+153 -1.76657e-05 4.995e-08
2.53169e+153 -1.76625e-05 4.995e-08
2.37466e+153 -1.76593e-05 4.995e-08
2.22737e+153 -1.76561e-05 4.995e-08
2.08922e+153 -1.76529e-05 4.995e-08
1.95964e+153 -1.76497e-05 4.995e-08
1.83809e+153 -1.76465e-05 4.995e-08
1.72409e+153 -1.76433e-05 4.995e-08
1.51685e+153 -1.76369e-05 4.995e-08
1.33452e+153 -1.76305e-05 4.995e-08
1.03298e+153 -1.76177e-05 4.995e-08
6.18907e+152 -1.75921e-05 4.995e-08
3.70816e+152 -1.75665e-05 4.995e-08
2.22173e+152 -1.75409e-05 4.995e-08
1.33114e+152 -1.75153e-05 4.995e-08
1.03036e+152 -1.75025e-05 4.995e-08
9.06512e+151 -1.74961e-05 4.995e-08
8.50286e+151 -1.74929e-05 4.995e-08
7.97548e+151 -1.74897e-05 4.995e-08
7.48081e+151 -1.74865e-05 4.995e-08
7.01682e+151 -1.74833e-05 4.995e-08
6.5816e+151 -1.74801e-05 4.995e-08
6.17339e+151 -1.74769e-05 4.995e-08
5.43134e+151 -1.74705e-05 4.995e-08
4.77848e+151 -1.74641e-05 4.995e-08
3.69876e+151 -1.74513e-05 4.995e-08
2.2161e+151 -1.74257e-05 4.995e-08
1.32777e+151 -1.74001e-05 4.995e-08
7.95528e+150 -1.73745e-05 4.995e-08
4.76638e+150 -1.73489e-05 4.995e-08
3.6894e+150 -1.73361e-05 4.995e-08
3.24593e+150 -1.73297e-05 4.995e-08
3.0446e+150 -1.73265e-05 4.995e-08
2.85576e+150 -1.73233e-05 4.995e-08
2.67864e+150 -1.73201e-05 4.995e-08
2.5125e+150 -1.73169e-05 4.995e-08
2.35666e+150 -1.73137e-05 4.995e-08
2.21049e+150 -1.73105e-05 4.995e-08
1.94479e+150 -1.73041e-05 4.995e-08
1.71102e+150 -1.72977e-05 4.995e-08
1.32441e+150 -1.72849e-05 4.995e-08
3.81848e+173 -2.00005e-05 5.005e-08
3.81085e+173 -2.00004e-05 5.005e-08
3.80324e+173 -2.00003e-05 5.005e-08
3.79564e+173 -2.00002e-05 5.005e-08
3.78806e+173 -2.00001e-05 5.005e-08
3.78049e+173 -2e-05 5.005e-08
3.77294e+173 -1.99999e-05 5.005e-08
3.76541e+173 -1.99998e-05 5.005e-08
3.75789e+173 -1.99997e-05 5.005e-08
3.75038e+173 -1.99996e-05 5.005e-08
3.74289e+173 -1.99995e-05 5.005e-08
3.73541e+173 -1.99994e-05 5.005e-08
3.72795e+173 -1.99993e-05 5.005e-08
3.72051e+173 -1.99992e-05 5.005e-08
3.71307e+173 -1.99991e-05 5.005e-08
3.70566e+173 -1.9999e-05 5.005e-08
3.69826e+173 -1.99989e-05 5.005e-08
3.69087e+173 -1.99988e-05 5.005e-08
3.6835e+173 -1.99987e-05 5.005e-08
3.67614e+173 -1.99986e-05 5.005e-08
3.6688e+173 -1.99985e-05 5.005e-08
3.66147e+173 -1.99984e-05 5.005e-08
3.65416e+173 -1.99983e-05 5.005e-08
3.64686e+173 -1.99982e-05 5.005e-08
3.63957e+173 -1.99981e-05 5.005e-08
3.6323e+173 -1.9998e-05 5.005e-08
3.62505e+173 -1.99979e-05 5.005e-08
3.61781e+173 -1.99978e-05 5.005e-08
3.61058e+173 -1.99977e-05 5.005e-08
3.60337e+173 -1.99976e-05 5.005e-08
3.59617e+173 -1.99975e-05 5.005e-08
3.58899e+173 -1.99974e-05 5.005e-08
3.58182e+173 -1.99973e-05 5.005e-08
3.57467e+173 -1.99972e-05 5.005e-08
3.56753e+173 -1.99971e-05 5.005e-08
3.5604e+173 -1.9997e-05 5.005e-08
3.55329e+173 -1.99969e-05 5.005e-08
3.54619e+173 -1.99968e-05 5.005e-08
3.53911e+173 -1.99967e-05 5.005e-08
3.53204e+173 -1.99966e-05 5.005e-08
3.52498e+173 -1.99965e-05 5.005e-08
3.51794e+173 -1.99964e-05 5.005e-08
3.51092e+173 -1.99963e-05 5.005e-08
3.5039e+173 -1.99962e-05 5.005e-08
3.49691e+173 -1.99961e-05 5.005e-08
3.48992e+173 -1.9996e-05 5.005e-08
3.48295e+173 -1.99959e-05 5.005e-08
3.47599e+173 -1.99958e-05 5.005e-08
3.46905e+173 -1.99957e-05 5.005e-08
3.46212e+173 -1.99956e-05 5.005e-08
3.45521e+173 -1.99955e-05 5.005e-08
3.44831e+173 -1.99954e-05 5.005e-08
3.44142e+173 -1.99953e-05 5.005e-08
3.43454e+173 -1.99952e-05 5.005e-08
3.42768e+173 -1.99951e-05 5.005e-08
3.42084e+173 -1.9995e-05 5.005e-08
3.414e+173 -1.99949e-05 5.005e-08
3.40719e+173 -1.99948e-05 5.005e-08
3.40038e+173 -1.99947e-05 5.005e-08
3.39359e+173 -1.99946e-05 5.005e-08
3.38681e+173 -1.99945e-05 5.005e-08
3.38005e+173 -1.99944e-05 5.005e-08
3.37329e+173 -1.99943e-05 5.005e-08
3.36656e+173 -1.99942e-05 5.005e-08
3.35983e+173 -1.99941e-05 5.005e-08
3.35312e+173 -1.9994e-05 5.005e-08
3.34642e+173 -1.99939e-05 5.005e-08
3.33974e+173 -1.99938e-05 5.005e-08
3.33307e+173 -1.99937e-05 5.005e-08
3.32641e+173 -1.99936e-05 5.005e-08
3.31977e+173 -1.99935e-05 5.005e-08
3.31314e+173 -1.99934e-05 5.005e-08
3.30652e+173 -1.99933e-05 5.005e-08
3.29991e+173 -1.99932e-05 5.005e-08
3.29332e+173 -1.99931e-05 5.005e-08
3.28674e+173 -1.9993e-05 5.005e-08
3.28018e+173 -1.99929e-05 5.005e-08
3.27363e+173 -1.99928e-05 5.005e-08
3.26709e+173 -1.99927e-05 5.005e-08
3.26056e+173 -1.99926e-05 5.005e-08
3.25405e+173 -1.99925e-05 5.005e-08
3.24755e+173 -1.99924e-05 5.005e-08
3.24107e+173 -1.99923e-05 5.005e-08
3.23459e+173 -1.99922e-05 5.005e-08
3.22813e+173 -1.99921e-05 5.005e-08
3.22168e+173 -1.9992e-05 5.005e-08
3.21525e+173 -1.99919e-05 5.005e-08
3.20883e+173 -1.99918e-05 5.005e-08
3.20242e+173 -1.99917e-05 5.005e-08
3.19602e+173 -1.99916e-05 5.005e-08
3.18964e+173 -1.99915e-05 5.005e-08
3.18327e+173 -1.99914e-05 5.005e-08
3.17691e+173 -1.99913e-05 5.005e-08
3.17056e+173 -1.99912e-05 5.005e-08
3.16423e+173 -1.99911e-05 5.005e-08
3.15791e+173 -1.9991e-05 5.005e-08
3.1516e+173 -1.99909e-05 5.005e-08
3.13902e+173 -1.99907e-05 5.005e-08
3.1265e+173 -1.99905e-05 5.005e-08
3.11402e+173 -1.99903e-05 5.005e-08
3.10159e+173 -1.99901e-05 5.005e-08
3.08921e+173 -1.99899e-05 5.005e-08
3.07689e+173 -1.99897e-05 5.005e-08
3.06461e+173 -1.99895e-05 5.005e-08
3.05238e+173 -1.99893e-05 5.005e-08
3.0402e+173 -1.99891e-05 5.005e-08
3.02806e+173 -1.99889e-05 5.005e-08
3.01598e+173 -1.99887e-05 5.005e-08
3.00394e+173 -1.99885e-05 5.005e-08
2.99195e+173 -1.99883e-05 5.005e-08
2.98001e+173 -1.99881e-05 5.005e-08
2.96812e+173 -1.99879e-05 5.005e-08
2.95628e+173 -1.99877e-05 5.005e-08
2.94448e+173 -1.99875e-05 5.005e-08
2.93273e+173 -1.99873e-05 5.005e-08
2.92102e+173 -1.99871e-05 5.005e-08
2.90937e+173 -1.99869e-05 5.005e-08
2.89776e+173 -1.99867e-05 5.005e-08
2.88619e+173 -1.99865e-05 5.005e-08
2.87467e+173 -1.99863e-05 5.005e-08
2.8632e+173 -1.99861e-05 5.005e-08
2.85177e+173 -1.99859e-05 5.005e-08
2.84039e+173 -1.99857e-05 5.005e-08
2.82906e+173 -1.99855e-05 5.005e-08
2.81777e+173 -1.99853e-05 5.005e-08
2.80652e+173 -1.99851e-05 5.005e-08
2.79532e+173 -1.99849e-05 5.005e-08
2.78417e+173 -1.99847e-05 5.005e-08
2.77306e+173 -1.99845e-05 5.005e-08
2.76199e+173 -1.99843e-05 5.005e-08
2.75097e+173 -1.99841e-05 5.005e-08
2.73999e+173 -1.99839e-05 5.005e-08
2.72905e+173 -1.99837e-05 5.005e-08
2.71816e+173 -1.99835e-05 5.005e-08
2.70732e+173 -1.99833e-05 5.005e-08
2.69651e+173 -1.99831e-05 5.005e-08
2.68575e+173 -1.99829e-05 5.005e-08
2.67503e+173 -1.99827e-05 5.005e-08
2.66436e+173 -1.99825e-05 5.005e-08
2.65372e+173 -1.99823e-05 5.005e-08
2.64313e+173 -1.99821e-05 5.005e-08
2.63258e+173 -1.99819e-05 5.005e-08
2.62208e+173 -1.99817e-05 5.005e-08
2.61161e+173 -1.99815e-05 5.005e-08
2.60119e+173 -1.99813e-05 5.005e-08
2.59081e+173 -1.99811e-05 5.005e-08
2.58047e+173 -1.99809e-05 5.005e-08
2.57017e+173 -1.99807e-05 5.005e-08
2.55992e+173 -1.99805e-05 5.005e-08
2.5497e+173 -1.99803e-05 5.005e-08
2.53953e+173 -1.99801e-05 5.005e-08
2.52939e+173 -1.99799e-05 5.005e-08
2.5193e+173 -1.99797e-05 5.005e-08
2.50924e+173 -1.99795e-05 5.005e-08
2.49923e+173 -1.99793e-05 5.005e-08
2.48925e+173 -1.99791e-05 5.005e-08
2.47932e+173 -1.99789e-05 5.005e-08
2.46943e+173 -1.99787e-05 5.005e-08
2.45957e+173 -1.99785e-05 5.005e-08
2.43998e+173 -1.99781e-05 5.005e-08
2.42054e+173 -1.99777e-05 5.005e-08
2.40126e+173 -1.99773e-05 5.005e-08
2.38213e+173 -1.99769e-05 5.005e-08
2.36316e+173 -1.99765e-05 5.005e-08
2.34434e+173 -1.99761e-05 5.005e-08
2.32566e+173 -1.99757e-05 5.005e-08
2.30714e+173 -1.99753e-05 5.005e-08
2.28876e+173 -1.99749e-05 5.005e-08
2.27053e+173 -1.99745e-05 5.005e-08
2.25244e+173 -1.99741e-05 5.005e-08
2.2345e+173 -1.99737e-05 5.005e-08
2.2167e+173 -1.99733e-05 5.005e-08
2.19904e+173 -1.99729e-05 5.005e-08
2.18153e+173 -1.99725e-05 5.005e-08
2.16415e+173 -1.99721e-05 5.005e-08
2.14691e+173 -1.99717e-05 5.005e-08
2.12981e+173 -1.99713e-05 5.005e-08
2.11284e+173 -1.99709e-05 5.005e-08
2.09601e+173 -1.99705e-05 5.005e-08
2.07932e+173 -1.99701e-05 5.005e-08
2.06275e+173 -1.99697e-05 5.005e-08
2.04632e+173 -1.99693e-05 5.005e-08
2.03002e+173 -1.99689e-05 5.005e-08
2.01385e+173 -1.99685e-05 5.005e-08
1.99781e+173 -1.99681e-05 5.005e-08
1.9819e+173 -1.99677e-05 5.005e-08
1.96611e+173 -1.99673e-05 5.005e-08
1.95045e+173 -1.99669e-05 5.005e-08
1.93491e+173 -1.99665e-05 5.005e-08
1.9195e+173 -1.99661e-05 5.005e-08
1.90421e+173 -1.99657e-05 5.005e-08
1.88904e+173 -1.99653e-05 5.005e-08
1.87399e+173 -1.99649e-05 5.005e-08
1.85906e+173 -1.99645e-05 5.005e-08
1.84426e+173 -1.99641e-05 5.005e-08
1.82957e+173 -1.99637e-05 5.005e-08
1.81499e+173 -1.99633e-05 5.005e-08
1.80053e+173 -1.99629e-05 5.005e-08
1.78619e+173 -1.99625e-05 5.005e-08
1.77196e+173 -1.99621e-05 5.005e-08
1.75785e+173 -1.99617e-05 5.005e-08
1.74385e+173 -1.99613e-05 5.005e-08
1.72996e+173 -1.99609e-05 5.005e-08
1.71618e+173 -1.99605e-05 5.005e-08
1.70251e+173 -1.99601e-05 5.005e-08
1.68894e+173 -1.99597e-05 5.005e-08
1.67549e+173 -1.99593e-05 5.005e-08
1.66214e+173 -1.99589e-05 5.005e-08
1.6489e+173 -1.99585e-05 5.005e-08
1.62274e+173 -1.99577e-05 5.005e-08
1.59699e+173 -1.99569e-05 5.005e-08
1.57165e+173 -1.99561e-05 5.005e-08
1.54671e+173 -1.99553e-05 5.005e-08
1.52217e+173 -1.99545e-05 5.005e-08
1.49801e+173 -1.99537e-05 5.005e-08
1.47424e+173 -1.99529e-05 5.005e-08
1.45085e+173 -1.99521e-05 5.005e-08
1.42783e+173 -1.99513e-05 5.005e-08
1.40517e+173 -1.99505e-05 5.005e-08
1.38288e+173 -1.99497e-05 5.005e-08
1.36093e+173 -1.99489e-05 5.005e-08
1.33934e+173 -1.99481e-05 5.005e-08
1.31808e+173 -1.99473e-05 5.005e-08
1.29717e+173 -1.99465e-05 5.005e-08
1.27659e+173 -1.99457e-05 5.005e-08
1.25633e+173 -1.99449e-05 5.005e-08
1.23639e+173 -1.99441e-05 5.005e-08
1.21678e+173 -1.99433e-05 5.005e-08
1.19747e+173 -1.99425e-05 5.005e-08
1.17847e+173 -1.99417e-05 5.005e-08
1.15977e+173 -1.99409e-05 5.005e-08
1.14136e+173 -1.99401e-05 5.005e-08
1.12325e+173 -1.99393e-05 5.005e-08
1.10543e+173 -1.99385e-05 5.005e-08
1.08789e+173 -1.99377e-05 5.005e-08
1.05364e+173 -1.99361e-05 5.005e-08
1.02047e+173 -1.99345e-05 5.005e-08
9.88337e+172 -1.99329e-05 5.005e-08
9.57221e+172 -1.99313e-05 5.005e-08
9.27084e+172 -1.99297e-05 5.005e-08
8.97895e+172 -1.99281e-05 5.005e-08
8.69626e+172 -1.99265e-05 5.005e-08
8.42247e+172 -1.99249e-05 5.005e-08
8.1573e+172 -1.99233e-05 5.005e-08
7.90047e+172 -1.99217e-05 5.005e-08
7.65174e+172 -1.99201e-05 5.005e-08
7.41083e+172 -1.99185e-05 5.005e-08
7.17751e+172 -1.99169e-05 5.005e-08
6.73267e+172 -1.99137e-05 5.005e-08
6.31541e+172 -1.99105e-05 5.005e-08
5.924e+172 -1.99073e-05 5.005e-08
5.55685e+172 -1.99041e-05 5.005e-08
5.21246e+172 -1.99009e-05 5.005e-08
4.88941e+172 -1.98977e-05 5.005e-08
4.58638e+172 -1.98945e-05 5.005e-08
4.0355e+172 -1.98881e-05 5.005e-08
3.55079e+172 -1.98817e-05 5.005e-08
3.1243e+172 -1.98753e-05 5.005e-08
2.41884e+172 -1.98625e-05 5.005e-08
1.87267e+172 -1.98497e-05 5.005e-08
1.12246e+172 -1.98241e-05 5.005e-08
6.72794e+171 -1.97985e-05 5.005e-08
2.41714e+171 -1.97473e-05 5.005e-08
3.11991e+170 -1.96449e-05 5.005e-08
4.02702e+169 -1.95425e-05 5.005e-08
1.44678e+169 -1.94913e-05 5.005e-08
8.6719e+168 -1.94657e-05 5.005e-08
6.71382e+168 -1.94529e-05 5.005e-08
5.90741e+168 -1.94465e-05 5.005e-08
5.54129e+168 -1.94433e-05 5.005e-08
5.36683e+168 -1.94417e-05 5.005e-08
5.19786e+168 -1.94401e-05 5.005e-08
5.03421e+168 -1.94385e-05 5.005e-08
4.87572e+168 -1.94369e-05 5.005e-08
4.72221e+168 -1.94353e-05 5.005e-08
4.57354e+168 -1.94337e-05 5.005e-08
4.42954e+168 -1.94321e-05 5.005e-08
4.29009e+168 -1.94305e-05 5.005e-08
4.15502e+168 -1.94289e-05 5.005e-08
4.0242e+168 -1.94273e-05 5.005e-08
3.8975e+168 -1.94257e-05 5.005e-08
3.7748e+168 -1.94241e-05 5.005e-08
3.65595e+168 -1.94225e-05 5.005e-08
3.54085e+168 -1.94209e-05 5.005e-08
3.42937e+168 -1.94193e-05 5.005e-08
3.3214e+168 -1.94177e-05 5.005e-08
3.21683e+168 -1.94161e-05 5.005e-08
3.11555e+168 -1.94145e-05 5.005e-08
3.01746e+168 -1.94129e-05 5.005e-08
2.92246e+168 -1.94113e-05 5.005e-08
2.83045e+168 -1.94097e-05 5.005e-08
2.74134e+168 -1.94081e-05 5.005e-08
2.65503e+168 -1.94065e-05 5.005e-08
2.57144e+168 -1.94049e-05 5.005e-08
2.49048e+168 -1.94033e-05 5.005e-08
2.41207e+168 -1.94017e-05 5.005e-08
2.33613e+168 -1.94001e-05 5.005e-08
2.26258e+168 -1.93985e-05 5.005e-08
2.19135e+168 -1.93969e-05 5.005e-08
2.12235e+168 -1.93953e-05 5.005e-08
2.05553e+168 -1.93937e-05 5.005e-08
1.99082e+168 -1.93921e-05 5.005e-08
1.92814e+168 -1.93905e-05 5.005e-08
1.86743e+168 -1.93889e-05 5.005e-08
1.80864e+168 -1.93873e-05 5.005e-08
1.7517e+168 -1.93857e-05 5.005e-08
1.69655e+168 -1.93841e-05 5.005e-08
1.64313e+168 -1.93825e-05 5.005e-08
1.5914e+168 -1.93809e-05 5.005e-08
1.5413e+168 -1.93793e-05 5.005e-08
1.49277e+168 -1.93777e-05 5.005e-08
1.40026e+168 -1.93745e-05 5.005e-08
1.23207e+168 -1.93681e-05 5.005e-08
1.08408e+168 -1.93617e-05 5.005e-08
8.39301e+167 -1.93489e-05 5.005e-08
5.0307e+167 -1.93233e-05 5.005e-08
3.01536e+167 -1.92977e-05 5.005e-08
1.80738e+167 -1.92721e-05 5.005e-08
1.08333e+167 -1.92465e-05 5.005e-08
8.38716e+166 -1.92337e-05 5.005e-08
7.37977e+166 -1.92273e-05 5.005e-08
6.9224e+166 -1.92241e-05 5.005e-08
6.49337e+166 -1.92209e-05 5.005e-08
6.09094e+166 -1.92177e-05 5.005e-08
5.71344e+166 -1.92145e-05 5.005e-08
5.35934e+166 -1.92113e-05 5.005e-08
5.02719e+166 -1.92081e-05 5.005e-08
4.42337e+166 -1.92017e-05 5.005e-08
3.89207e+166 -1.91953e-05 5.005e-08
3.01326e+166 -1.91825e-05 5.005e-08
1.80612e+166 -1.91569e-05 5.005e-08
1.08257e+166 -1.91313e-05 5.005e-08
6.48885e+165 -1.91057e-05 5.005e-08
3.88936e+165 -1.90801e-05 5.005e-08
3.01116e+165 -1.90673e-05 5.005e-08
2.64949e+165 -1.90609e-05 5.005e-08
2.48528e+165 -1.90577e-05 5.005e-08
2.33125e+165 -1.90545e-05 5.005e-08
2.18677e+165 -1.90513e-05 5.005e-08
2.05124e+165 -1.90481e-05 5.005e-08
1.92411e+165 -1.90449e-05 5.005e-08
1.80486e+165 -1.90417e-05 5.005e-08
1.58808e+165 -1.90353e-05 5.005e-08
1.39733e+165 -1.90289e-05 5.005e-08
1.08182e+165 -1.90161e-05 5.005e-08
6.48435e+164 -1.89905e-05 5.005e-08
3.88666e+164 -1.89649e-05 5.005e-08
2.32963e+164 -1.89393e-05 5.005e-08
1.39636e+164 -1.89137e-05 5.005e-08
1.08107e+164 -1.89009e-05 5.005e-08
9.51222e+163 -1.88945e-05 5.005e-08
8.92268e+163 -1.88913e-05 5.005e-08
8.36969e+163 -1.88881e-05 5.005e-08
7.85097e+163 -1.88849e-05 5.005e-08
7.3644e+163 -1.88817e-05 5.005e-08
6.90798e+163 -1.88785e-05 5.005e-08
6.47985e+163 -1.88753e-05 5.005e-08
5.70155e+163 -1.88689e-05 5.005e-08
5.01672e+163 -1.88625e-05 5.005e-08
3.88397e+163 -1.88497e-05 5.005e-08
2.32802e+163 -1.88241e-05 5.005e-08
1.3954e+163 -1.87985e-05 5.005e-08
8.36389e+162 -1.87729e-05 5.005e-08
5.01325e+162 -1.87473e-05 5.005e-08
3.88128e+162 -1.87345e-05 5.005e-08
3.41509e+162 -1.87281e-05 5.005e-08
3.20344e+162 -1.87249e-05 5.005e-08
3.0049e+162 -1.87217e-05 5.005e-08
2.81867e+162 -1.87185e-05 5.005e-08
2.64398e+162 -1.87153e-05 5.005e-08
2.48012e+162 -1.87121e-05 5.005e-08
2.32641e+162 -1.87089e-05 5.005e-08
2.04698e+162 -1.87025e-05 5.005e-08
1.80112e+162 -1.86961e-05 5.005e-08
1.39443e+162 -1.86833e-05 5.005e-08
8.35811e+161 -1.86577e-05 5.005e-08
5.00979e+161 -1.86321e-05 5.005e-08
3.00283e+161 -1.86065e-05 5.005e-08
1.79987e+161 -1.85809e-05 5.005e-08
1.39347e+161 -1.85681e-05 5.005e-08
1.2261e+161 -1.85617e-05 5.005e-08
1.15011e+161 -1.85585e-05 5.005e-08
1.07883e+161 -1.85553e-05 5.005e-08
1.01197e+161 -1.85521e-05 5.005e-08
9.4925e+160 -1.85489e-05 5.005e-08
8.90419e+160 -1.85457e-05 5.005e-08
8.35234e+160 -1.85425e-05 5.005e-08
7.34913e+160 -1.85361e-05 5.005e-08
6.46642e+160 -1.85297e-05 5.005e-08
5.00633e+160 -1.85169e-05 5.005e-08
3.00076e+160 -1.84913e-05 5.005e-08
1.79863e+160 -1.84657e-05 5.005e-08
1.07809e+160 -1.84401e-05 5.005e-08
6.46196e+159 -1.84145e-05 5.005e-08
5.00288e+159 -1.84017e-05 5.005e-08
4.40198e+159 -1.83953e-05 5.005e-08
4.12916e+159 -1.83921e-05 5.005e-08
3.87325e+159 -1.83889e-05 5.005e-08
3.6332e+159 -1.83857e-05 5.005e-08
3.40803e+159 -1.83825e-05 5.005e-08
3.19682e+159 -1.83793e-05 5.005e-08
2.99869e+159 -1.83761e-05 5.005e-08
2.63851e+159 -1.83697e-05 5.005e-08
2.3216e+159 -1.83633e-05 5.005e-08
1.79739e+159 -1.83505e-05 5.005e-08
1.07734e+159 -1.83249e-05 5.005e-08
6.45752e+158 -1.82993e-05 5.005e-08
3.87059e+158 -1.82737e-05 5.005e-08
2.32e+158 -1.82481e-05 5.005e-08
1.79616e+158 -1.82353e-05 5.005e-08
1.58042e+158 -1.82289e-05 5.005e-08
1.48247e+158 -1.82257e-05 5.005e-08
1.39059e+158 -1.82225e-05 5.005e-08
1.30441e+158 -1.82193e-05 5.005e-08
1.22357e+158 -1.82161e-05 5.005e-08
1.14774e+158 -1.82129e-05 5.005e-08
1.0766e+158 -1.82097e-05 5.005e-08
9.47292e+157 -1.82033e-05 5.005e-08
8.33512e+157 -1.81969e-05 5.005e-08
6.45309e+157 -1.81841e-05 5.005e-08
3.86793e+157 -1.81585e-05 5.005e-08
2.31841e+157 -1.81329e-05 5.005e-08
1.38964e+157 -1.81073e-05 5.005e-08
8.3294e+156 -1.80817e-05 5.005e-08
6.44866e+156 -1.80689e-05 5.005e-08
5.67411e+156 -1.80625e-05 5.005e-08
5.32245e+156 -1.80593e-05 5.005e-08
4.99258e+156 -1.80561e-05 5.005e-08
4.68316e+156 -1.80529e-05 5.005e-08
4.39292e+156 -1.80497e-05 5.005e-08
4.12066e+156 -1.80465e-05 5.005e-08
3.86528e+156 -1.80433e-05 5.005e-08
3.40102e+156 -1.80369e-05 5.005e-08
2.99252e+156 -1.80305e-05 5.005e-08
2.31682e+156 -1.80177e-05 5.005e-08
1.38869e+156 -1.79921e-05 5.005e-08
8.3237e+155 -1.79665e-05 5.005e-08
4.98917e+155 -1.79409e-05 5.005e-08
2.99047e+155 -1.79153e-05 5.005e-08
2.31524e+155 -1.79025e-05 5.005e-08
2.03715e+155 -1.78961e-05 5.005e-08
1.9109e+155 -1.78929e-05 5.005e-08
1.79247e+155 -1.78897e-05 5.005e-08
1.68138e+155 -1.78865e-05 5.005e-08
1.57717e+155 -1.78833e-05 5.005e-08
1.47943e+155 -1.78801e-05 5.005e-08
1.38774e+155 -1.78769e-05 5.005e-08
1.22106e+155 -1.78705e-05 5.005e-08
1.07439e+155 -1.78641e-05 5.005e-08
8.31801e+154 -1.78513e-05 5.005e-08
4.98576e+154 -1.78257e-05 5.005e-08
1.79125e+154 -1.77745e-05 5.005e-08
6.43545e+153 -1.77233e-05 5.005e-08
3.85737e+153 -1.76977e-05 5.005e-08
2.98639e+153 -1.76849e-05 5.005e-08
2.6277e+153 -1.76785e-05 5.005e-08
2.46484e+153 -1.76753e-05 5.005e-08
2.31208e+153 -1.76721e-05 5.005e-08
2.16879e+153 -1.76689e-05 5.005e-08
2.03438e+153 -1.76657e-05 5.005e-08
1.90829e+153 -1.76625e-05 5.005e-08
1.79002e+153 -1.76593e-05 5.005e-08
1.67909e+153 -1.76561e-05 5.005e-08
1.57502e+153 -1.76529e-05 5.005e-08
1.47741e+153 -1.76497e-05 5.005e-08
1.38585e+153 -1.76465e-05 5.005e-08
1.29996e+153 -1.76433e-05 5.005e-08
1.14382e+153 -1.76369e-05 5.005e-08
1.00643e+153 -1.76305e-05 5.005e-08
7.79186e+152 -1.76177e-05 5.005e-08
4.67039e+152 -1.75921e-05 5.005e-08
2.7994e+152 -1.75665e-05 5.005e-08
1.67794e+152 -1.75409e-05 5.005e-08
1.00575e+152 -1.75153e-05 5.005e-08
7.78656e+151 -1.75025e-05 5.005e-08
6.85131e+151 -1.74961e-05 5.005e-08
6.4267e+151 -1.74929e-05 5.005e-08
6.0284e+151 -1.74897e-05 5.005e-08
5.65478e+151 -1.74865e-05 5.005e-08
5.30432e+151 -1.74833e-05 5.005e-08
4.97558e+151 -1.74801e-05 5.005e-08
4.66722e+151 -1.74769e-05 5.005e-08
4.10663e+151 -1.74705e-05 5.005e-08
3.61338e+151 -1.74641e-05 5.005e-08
2.7975e+151 -1.74513e-05 5.005e-08
1.6768e+151 -1.74257e-05 5.005e-08
1.00507e+151 -1.74001e-05 5.005e-08
6.02431e+150 -1.73745e-05 5.005e-08
3.61093e+150 -1.73489e-05 5.005e-08
2.7956e+150 -1.73361e-05 5.005e-08
2.45982e+150 -1.73297e-05 5.005e-08
2.30737e+150 -1.73265e-05 5.005e-08
2.16437e+150 -1.73233e-05 5.005e-08
2.03023e+150 -1.73201e-05 5.005e-08
1.90441e+150 -1.73169e-05 5.005e-08
1.78638e+150 -1.73137e-05 5.005e-08
1.67567e+150 -1.73105e-05 5.005e-08
1.4744e+150 -1.73041e-05 5.005e-08
1.29731e+150 -1.72977e-05 5.005e-08
1.00439e+150 -1.72849e-05 5.005e-08
3.8132e+173 -2.00005e-05 5.005e-08
3.80559e+173 -2.00004e-05 5.005e-08
3.79798e+173 -2.00003e-05 5.005e-08
3.7904e+173 -2.00002e-05 5.005e-08
3.78283e+173 -2.00001e-05 5.005e-08
3.77527e+173 -2e-05 5.005e-08
3.76773e+173 -1.99999e-05 5.005e-08
3.76021e+173 -1.99998e-05 5.005e-08
3.7527e+173 -1.99997e-05 5.005e-08
3.7452e+173 -1.99996e-05 5.005e-08
3.73772e+173 -1.99995e-05 5.005e-08
3.73025e+173 -1.99994e-05 5.005e-08
3.7228e+173 -1.99993e-05 5.005e-08
3.71537e+173 -1.99992e-05 5.005e-08
3.70795e+173 -1.99991e-05 5.005e-08
3.70054e+173 -1.9999e-05 5.005e-08
3.69315e+173 -1.99989e-05 5.005e-08
3.68577e+173 -1.99988e-05 5.005e-08
3.67841e+173 -1.99987e-05 5.005e-08
3.67106e+173 -1.99986e-05 5.005e-08
3.66373e+173 -1.99985e-05 5.005e-08
3.65641e+173 -1.99984e-05 5.005e-08
3.64911e+173 -1.99983e-05 5.005e-08
3.64182e+173 -1.99982e-05 5.005e-08
3.63455e+173 -1.99981e-05 5.005e-08
3.62729e+173 -1.9998e-05 5.005e-08
3.62004e+173 -1.99979e-05 5.005e-08
3.61281e+173 -1.99978e-05 5.005e-08
3.60559e+173 -1.99977e-05 5.005e-08
3.59839e+173 -1.99976e-05 5.005e-08
3.59121e+173 -1.99975e-05 5.005e-08
3.58403e+173 -1.99974e-05 5.005e-08
3.57687e+173 -1.99973e-05 5.005e-08
3.56973e+173 -1.99972e-05 5.005e-08
3.5626e+173 -1.99971e-05 5.005e-08
3.55548e+173 -1.9997e-05 5.005e-08
3.54838e+173 -1.99969e-05 5.005e-08
3.54129e+173 -1.99968e-05 5.005e-08
